Id,Name,Family,Genus,Level,LevelRange,Element,Strength,Ether,Dexterity,Agility,Luck,MaxHp,PhyRst,EtherRst,Exp,Gold,Wp,Sp,Enhance1
1633,enemy165,Machine,Artifice,32,2,Dark,253,253,118,0,123,52750,30,50,240,216,19,9,
1634,enemy101,Beast,Ropl,38,2,Water,380,267,124,44,203,185992,40,20,387,132,21,10,
1635,enemy99,Insect,Antol,33,2,Water,0,0,0,8,0,8310,-10,10,50,0,19,9,
1636,enemy77,Humanoid,Tirkin,20,2,None,113,103,105,10,59,12922,10,-10,75,26,13,7,
1637,enemy68,Beast,Armu,11,1,None,39,31,47,0,29,6956,10,-10,18,0,9,5,
1638,enemy167,Beast,Volff,23,2,None,154,124,81,1,34,50774,10,-15,46,0,15,7,
1639,enemy49,Aerial,Quadwing,2,0,None,6,8,40,1,12,1252,-10,10,21,18,4,3,
1640,enemy50,Aerial,Quadwing,4,0,None,9,11,46,1,18,2087,-10,10,28,22,5,3,
1641,enemy54,Aerial,Flier,21,2,Wind,144,273,100,11,125,25877,-20,30,268,109,28,14,
1642,enemy59,Insect,Caterpile,30,2,Earth,310,267,119,3,60,68686,30,-10,530,160,36,16,
1643,enemy63,Aerial,Rhogul,22,2,None,282,188,114,4,80,44109,20,-10,374,172,28,14,
1644,enemy73,Beast,Rapchor,40,2,None,424,475,193,4,218,145802,-10,40,652,560,44,20,
1645,enemy57,Insect,Scorpox,27,2,Earth,294,239,117,3,58,117570,25,0,422,143,42,20,
1646,enemy168,Humanoid,Tirkin,39,2,None,347,316,188,18,119,61135,15,-10,499,217,44,20,
1647,enemy169,Humanoid,Tirkin,39,2,None,268,245,224,18,142,48908,10,-10,374,108,44,20,
1648,enemy170,Humanoid,Tirkin,39,2,None,363,324,179,18,169,94995,0,30,624,272,44,20,
1649,enemy172,Symbol,Tirkin,39,2,None,0,0,0,0,0,21705,30,0,62,0,22,10,
1650,enemy173,Aerial,Quadwing,21,2,None,162,205,135,4,79,58399,-10,10,241,137,28,14,
1651,enemy89,Beast,Volff,25,2,None,150,138,90,1,29,53044,5,-10,121,33,16,8,
1652,enemy230,Beast,Gogol,28,2,None,277,234,132,1,119,129741,10,-10,242,93,17,8,
1653,enemy84,Aquatic,Brog,28,2,Water,270,236,137,2,57,121808,15,10,222,55,17,8,
1654,,Beast,Aspar,1,0,Earth,34,26,29,0,16,1110,0,20,26,16,4,2,
1655,enemy155,Insect,Plambus,38,2,Wind,332,332,145,5,130,150598,25,10,327,79,21,10,
1656,enemy58,Insect,Caterpile,30,2,Earth,310,267,119,3,60,68686,30,-10,132,40,18,8,
1657,enemy109,Beast,Volff,34,0,None,329,265,163,1,54,852327,15,10,621,232,40,18,
1658,enemy110,Beast,Ellook,48,0,Ice,531,623,258,43,432,1747872,25,40,1414,525,62,27,
1659,enemy111,Beast,Griffox,44,0,None,371,574,209,27,280,1391544,-10,30,1536,565,48,20,
1660,enemy112,Aquatic,Serprond,50,0,Wind,547,723,235,9,271,2360904,0,40,4700,1104,78,33,
1661,enemy113,Insect,Antol,40,0,Earth,386,388,200,5,68,1450487,-10,10,2608,840,66,30,
1662,enemy114,Beast,Aspar,38,0,Earth,444,339,194,4,226,770340,0,20,1937,1320,63,30,
1663,enemy115,Insect,Caterpile,33,0,Earth,378,336,119,4,60,799422,30,10,600,224,38,18,
1664,enemy116,Insect,Scorpox,23,0,Earth,310,216,100,3,52,395605,25,0,462,181,30,14,
1665,enemy117,Insect,Parisax,48,0,Wind,450,451,268,8,207,2379048,-10,20,1547,525,50,22,
1666,enemy118,Aerial,Quadwing,36,0,None,335,375,223,8,127,987848,-10,15,778,396,42,18,
1667,enemy119,Aerial,Moramora,55,0,Wind,623,469,264,73,194,2297043,20,-10,1842,495,56,24,
1668,Lance Tirkin,Humanoid,Tirkin,1,0,None,26,24,32,3,8,650,15,-10,44,59,8,4,
1669,Shield Tirkin,Humanoid,Tirkin,1,0,None,24,14,28,3,5,880,25,-10,56,49,8,4,
1670,enemy120,Humanoid,Tirkin,25,0,None,207,188,159,42,117,277680,10,-10,346,330,32,16,
1671,Supporter Tirkin,Humanoid,Tirkin,1,0,None,27,24,31,3,12,1010,0,30,52,99,12,6,
1674,Indoline Skeem,Humanoid,Indol,62,0,None,366,493,189,16,281,100100,-10,20,595,241,31,13,
1675,Vindictive Levalion,Humanoid,Indol,63,0,None,558,751,289,18,429,154196,-10,20,1023,393,31,13,
1676,Indoline Avenger,Humanoid,Indol,61,0,None,361,486,187,15,277,97435,-10,20,578,236,30,13,
1677,Indoline Falchion,Titan,Indol,65,0,None,738,590,223,16,288,666400,30,15,2160,614,32,13,
1678,Indoline Ganalle,Titan,Indol,64,0,None,533,679,270,22,311,519520,10,30,2804,903,64,26,
1679,Bedeviled Vassail,Humanoid,Indol,62,0,None,549,740,284,17,422,150150,-10,20,993,385,31,13,
1680,Indoline Avenger,Humanoid,Indol,61,0,None,361,486,187,15,277,97435,-10,20,578,236,30,13,
1681,Maxos Arachno,Insect,Arachno,33,0,Water,287,229,106,3,50,165646,20,0,1250,336,38,18,
1682,Aura Garlus,Humanoid,Garlus,62,0,None,507,304,177,27,91,182952,10,0,728,96,31,13,
1683,Aurora Garlus,Humanoid,Garlus,68,0,None,554,332,192,29,100,213424,10,15,855,108,33,13,
1684,Gigalid Igna,Humanoid,Igna,66,0,None,588,409,200,48,170,533208,25,0,1108,156,32,13,
1686,Dross Igna,Humanoid,Igna,59,0,None,309,272,176,24,74,84046,20,0,363,90,30,12,
1687,Scram Igna,Humanoid,Igna,60,0,None,437,351,175,25,84,118138,20,0,499,92,30,12,
1688,Riot Igna,Humanoid,Igna,61,0,None,388,305,218,25,160,74200,10,0,3215,1416,60,26,
1689,Trauv Igna,Humanoid,Igna,60,0,None,307,424,256,25,173,66726,10,0,312,92,30,12,
1690,Larm Igna,Humanoid,Igna,59,0,None,546,582,153,25,240,156035,10,25,665,180,30,12,
1691,Gigalid Igna,Humanoid,Igna,66,0,None,588,409,200,48,170,533208,25,0,1108,156,32,13,
1692,Mighty Bunnit,Beast,Bunnit,25,0,None,241,154,107,1,44,31470,0,0,51,0,8,4,
1693,Lector Bunnit,Beast,Bunnit,26,0,None,294,159,111,1,51,32897,0,-10,91,0,8,4,
1694,Skopp Kapiba,Beast,Kapiba,27,0,None,223,190,111,5,89,40572,10,-10,96,0,8,4,
1695,Pekt Rapchor,Beast,Rapchor,26,0,None,191,214,92,2,97,39112,-10,40,54,0,8,4,
1696,Spoot Eks,Beast,Eks,28,0,None,210,240,101,1,70,63122,10,0,101,0,8,4,
1697,Burgill Garaffa,Aquatic,Garaffa,29,0,None,226,406,112,1,58,34095,-10,30,211,0,9,4,
1698,Duff Anlood,Beast,Anlood,27,0,None,231,125,114,1,65,35500,0,0,96,0,8,4,
1699,Gostell Buloofo,Beast,Buloofo,30,0,None,430,133,98,18,38,128520,30,15,221,0,9,4,
1700,Covn Pippito,Beast,Pippito,25,0,None,138,365,137,6,138,9612,0,0,173,0,8,4,
1701,Grassland Armu,Beast,Armu,30,0,None,301,236,89,0,69,100912,10,-10,221,0,9,4,
1702,Grassland Ardun,Beast,Ardun,32,0,None,493,251,110,14,59,316500,15,-15,360,0,9,4,
1703,Bezille Caterpile,Insect,Caterpile,28,0,Water,158,138,96,2,32,8828,20,0,60,0,8,4,
1704,Farm Riik,Beast,Riik,30,0,None,231,262,80,1,40,43554,25,-10,66,0,9,4,
1705,Vattaud Riik,Beast,Riik,36,0,None,372,465,111,2,48,267902,25,-10,417,0,10,4,
1706,Ardainian Private,Humanoid,Ardainian,27,0,None,289,191,92,8,66,18474,10,-10,57,0,8,4,
1707,Ardainian Major,Humanoid,Ardainian,29,0,None,185,176,104,13,80,48708,15,-10,105,0,9,4,
1708,Ardainian Nipper,Beast,Ardainian,26,0,None,207,142,111,1,63,35019,5,-10,54,0,8,4,
1709,Ardainian Citadel,Titan,Ardainian,33,0,None,591,463,136,3,81,433449,30,0,375,0,9,4,
1710,Ardainian Falz,Titan,Ardainian,32,0,None,202,377,133,5,91,127233,15,10,240,0,9,4,
1711,Bomber Dolmes,Blade,Blade,35,0,None,440,330,151,19,214,486800,50,0,538,0,10,4,
1712,Azzale Blant,Aquatic,Squood,30,0,Water,200,301,107,6,70,106148,-10,15,221,0,9,4,
1713,Syre Blant,Aquatic,Squood,33,0,Water,263,432,237,7,77,465360,-10,50,375,0,9,4,
1714,Petal Flier,Aerial,Flier,26,0,Wind,134,254,89,11,116,28046,-20,90,54,0,8,4,
1715,Teode Skeeter,Aerial,Skeeter,28,0,Fire,135,198,101,4,78,36679,-10,60,60,0,8,4,
1716,Tygrelyle Plambus,Insect,Plambus,35,0,Wind,308,308,136,5,120,132044,60,10,134,0,10,4,
1717,Fumbol Peng,Aerial,Peng,58,0,None,338,325,230,12,88,72397,20,0,175,0,14,6,
1718,Moordre Quadwing,Aerial,Quadwing,60,0,None,465,519,390,15,170,141474,-10,15,187,0,15,6,
1719,Bombeh Moramora,Aerial,Moramora,62,0,Wind,498,464,358,14,167,248864,20,-10,331,0,15,6,
1720,Blizzard Lexos,Aerial,Aspid,66,0,Wind,790,544,290,12,371,786140,30,-10,739,0,16,6,
1721,Sword Serprond,Aquatic,Serprond,68,0,Wind,677,861,381,15,303,653926,0,40,1167,0,16,6,
1722,Chervil Squood,Aquatic,Squood,70,0,Wind,1098,892,378,17,335,2851632,0,30,1632,0,17,7,
1723,Regodos Totem,Symbol,Tirkin,100,0,None,0,745,0,64,0,9999685,30,95,2996,0,22,8,
1724,Highspear Tirkin,Humanoid,Tirkin,62,0,None,413,376,212,24,141,50050,15,-10,198,0,15,6,
1725,Highshield Tirkin,Humanoid,Tirkin,64,0,None,397,232,191,25,89,71434,25,-10,210,0,16,6,
1726,Highbow Tirkin,Humanoid,Tirkin,60,0,None,310,282,246,23,164,37921,10,-10,187,0,15,6,
1727,Highpipe Tirkin,Humanoid,Tirkin,62,0,None,432,385,202,24,201,77770,0,30,198,0,15,6,
1728,Dett Aspar,Beast,Aspar,80,0,Earth,690,528,242,51,351,262348,0,20,2036,0,18,7,
1729,Alyf Crog,Aquatic,Rhana,70,0,Dark,929,798,220,46,92,1493712,15,40,1224,0,17,7,
1730,Baythe Eluca,Insect,Eluca,60,0,Wind,642,802,181,40,213,627155,10,30,624,0,15,6,
1731,Lucidran Guldo,Humanoid,Guldo,56,0,None,435,585,277,38,137,187416,10,20,167,0,14,6,
1732,Galottra Guldo,Humanoid,Guldo,60,0,None,601,663,325,41,182,259904,25,10,312,0,15,6,
1733,Infernal Guldo,Humanoid,Guldo,63,0,None,1144,734,211,43,302,3321150,10,20,1364,0,15,6,
1734,Yogre Aligo,Aquatic,Aligo,58,0,Water,444,423,179,10,150,95978,20,-10,175,0,14,6,
1735,Spoony Aligo,Aquatic,Aligo,60,0,Wind,498,523,394,15,244,160435,10,20,312,0,15,6,
1736,Megayogre Aligo,Aquatic,Aligo,63,0,Water,721,686,289,10,163,1100724,20,-10,682,0,15,6,
1737,Megaspoony Aligo,Aquatic,Aligo,66,0,Wind,889,933,426,16,267,1879900,10,20,1108,0,16,6,
1738,Beachhead Krabble,Aquatic,Krabble,50,10,Water,337,291,297,8,112,122153,15,-10,2350,0,78,33,
1739,Beachhead Urchon,Aquatic,Urchon,50,10,Water,421,340,324,12,123,194580,40,10,2350,0,78,33,
1740,Woal Noss,Aquatic,Lysaat,53,0,Water,324,356,152,6,65,145058,10,-30,154,0,13,6,
1741,Mynah Medooz,Aerial,Medooz,55,0,Water,201,470,162,8,129,142775,0,50,162,0,14,6,
1742,Bluth Aligo,Aquatic,Aligo,56,0,Water,358,341,173,9,145,301948,20,-10,278,0,14,6,
1743,Reddeth Aligo,Aquatic,Aligo,58,0,Wind,357,374,191,10,236,303380,10,20,293,0,14,6,
1744,Deep Serprond,Aquatic,Serprond,60,0,Water,592,583,195,10,177,700080,0,25,936,0,15,6,
1745,Bighand Squood,Aquatic,Squood,62,0,Wind,752,611,242,11,297,776160,0,30,1324,0,15,6,
1746,Akhos,Humanoid,Torna,60,0,None,524,456,246,41,288,1385575,15,25,936,0,15,6,
1747,Patroka,Humanoid,Torna,58,0,None,463,705,210,40,322,1213520,10,30,879,0,14,6,
1748,Malos,Humanoid,Torna,64,0,None,630,402,216,44,221,1948200,20,20,1402,0,16,6,
1749,Mikhail,Humanoid,Torna,62,0,None,587,432,193,43,187,1694000,30,5,1324,0,15,6,
1750,,Humanoid,Blade,24,0,None,196,196,96,0,95,33350,0,0,0,0,0,0,
1751,,Blade,Blade,33,0,None,261,261,121,0,127,55400,0,0,0,0,0,0,
1752,,Blade,Blade,5,0,None,58,58,42,0,28,3000,0,0,0,0,0,0,
1753,,Blade,Blade,34,0,None,268,268,124,0,131,58100,0,0,0,0,0,0,
1754,Jin,Humanoid,Torna,64,0,None,523,543,291,44,283,3247000,10,40,1402,0,16,6,
1755,Malos,Blade,Torna,64,0,Dark,548,509,270,44,306,4058750,30,20,1402,0,16,6,
1756,Goliath Sauros,Beast,Sauros,110,0,Earth,1486,983,535,72,339,16588800,30,50,3476,0,24,9,
1757,Arpat Rapchor,Beast,Rapchor,96,0,None,716,803,356,75,435,166745,-10,40,420,0,21,8,
1758,Nekkel Mammut,Beast,Mammut,104,0,None,964,924,336,49,235,1960728,20,-10,2391,0,23,9,
1759,Gigante Pterix,Aerial,Pterix,100,0,Wind,503,1117,433,87,283,223718,-15,15,749,0,22,8,
1760,Livid Upa,Aquatic,Upa,90,0,Water,497,618,350,61,944,69384,-10,15,377,0,20,8,
1761,Gerbo Tirkin,Humanoid,Tirkin,98,0,None,642,584,318,36,220,108842,15,-10,435,0,22,8,
1762,Mob Tirkin,Humanoid,Tirkin,94,0,None,429,434,365,35,253,64812,10,-10,406,0,21,8,
1763,Pavisse Tirkin,Humanoid,Tirkin,100,0,None,610,357,290,38,138,183136,25,-10,449,0,22,8,
1764,Marching Tirkin,Humanoid,Tirkin,96,0,None,658,587,298,36,307,261105,0,30,420,0,21,8,
1765,Duran Igna,Humanoid,Igna,102,0,None,850,667,369,43,264,118470,10,0,773,0,22,8,
1766,Svelte Igna,Humanoid,Igna,104,0,None,711,626,323,45,129,176019,20,0,797,0,23,9,
1767,Saranga Igna,Humanoid,Igna,100,0,None,603,923,410,40,283,84631,10,0,749,0,22,8,
1768,Buggle Igna,Humanoid,Igna,101,0,None,917,977,257,42,404,310552,10,25,761,0,22,8,
1769,Catanga Garlus,Humanoid,Garlus,105,0,None,937,562,322,49,153,398745,10,0,809,0,23,9,
1770,Zext Garlus,Humanoid,Garlus,104,0,None,927,556,313,48,152,392145,10,0,797,0,23,9,
1771,Ahaid Garlus,Humanoid,Garlus,106,0,None,945,567,330,51,155,506748,10,0,821,0,23,9,
1772,Jenth Garlus,Humanoid,Garlus,103,0,None,919,551,304,59,150,578397,10,0,785,0,23,9,
1773,Ryder Igna,Humanoid,Igna,108,0,None,1040,789,372,24,277,2227586,25,0,1690,0,23,9,
1774,Acute Melvyn,Humanoid,Tirkin,99,0,None,907,589,481,54,446,664657,15,-10,2211,0,22,8,
1775,Atrocious Hermes,Humanoid,Igna,106,0,None,970,762,620,102,550,760122,10,0,1642,0,23,9,
1776,Runaway Train Bool,Humanoid,Garlus,108,0,None,1058,635,453,69,237,2094312,10,0,1690,0,23,9,
1777,Undying Burwell,Humanoid,Tirkin,110,0,None,1150,980,873,99,751,3194880,15,-10,3476,0,24,9,
1778,Demon King Gilbert,Humanoid,Igna,113,0,None,1608,1327,669,40,665,5358912,25,0,3620,0,24,9,
1779,Major-General Barnaby,Humanoid,Garlus,115,0,None,1842,736,533,62,254,8183868,10,15,3716,0,25,9,
1780,Glorious Totem,Symbol,Tirkin,90,0,None,0,0,0,0,0,69384,30,0,377,0,20,8,
1781,Dayvol Symbol,Symbol,Igna,90,0,None,0,0,0,0,0,43365,0,0,377,0,20,8,
1782,Garlus Standard,Symbol,Garlus,90,0,None,0,0,0,0,0,34692,0,0,377,0,20,8,
1783,Chickenheart Dagmara,Beast,Pippito,120,0,None,711,1422,696,117,1278,1291709,0,0,3956,0,25,9,
1784,Seeth Pippito,Beast,Pippito,110,0,None,653,1307,561,94,840,503808,0,0,1738,0,24,9,
1785,Bandette Pippito,Beast,Pippito,100,0,None,506,1341,442,21,509,93649,0,0,449,0,22,8,
1786,Cloud Sea King Ken,Aquatic,Squood,140,0,Ice,1983,1678,945,156,681,50629824,30,30,4436,0,27,10,
1787,Spektr Aligo,Aquatic,Aligo,106,0,Water,595,630,353,19,271,178129,90,-30,821,0,23,9,
1788,Spektr Crustip,Aquatic,Crustip,102,0,Water,683,652,325,11,148,66774,90,-30,463,0,22,8,
1789,Spektr Urchon,Aquatic,Urchon,110,0,Water,808,654,399,31,133,221184,90,-30,869,0,24,9,
1790,Dyone Gogol,Beast,Gogol,99,0,None,630,471,290,4,302,319035,10,-10,442,0,22,8,
1791,Dyone Gogol,Beast,Gogol,99,0,None,630,471,290,4,302,319035,10,-10,442,0,22,8,
1792,Desco Gogol,Beast,Gogol,102,0,None,834,561,329,5,327,723744,15,-15,773,0,22,8,
1793,Volffmaster,Beast,Gogol,110,0,None,776,653,395,6,339,1437696,10,-10,1738,0,24,9,
1794,Rhogulmaster,Beast,Gogol,115,0,None,938,631,456,6,373,2008767,15,-15,1858,0,25,9,
1795,Immovable Heir Carlos,Beast,Gogol,150,0,None,1437,1277,987,197,670,37803920,30,30,4436,0,27,10,
1796,Hunting Volff,Beast,Volff,95,0,None,523,481,271,3,103,283710,5,-10,413,0,21,8,
1797,Hunting Rhogul,Aerial,Rhogul,96,0,None,859,572,292,12,244,302468,20,-10,701,0,21,8,
1798,Gardidd Sovereign,Machine,Sovereign,95,0,None,608,594,289,19,96,194218,10,-10,413,0,21,8,
1799,Nitro Sovereign,Machine,Sovereign,96,0,None,515,751,327,65,73,200353,-10,15,420,0,21,8,
1800,Strategizer Nitro,Machine,Sovereign,200,0,None,1056,1467,3948,301,76,35088000,99,99,1109,0,27,10,
1801,Vanishing Sovereign,Machine,Sovereign,98,0,None,709,657,393,19,299,226057,15,0,725,0,22,8,
1802,Decacent Sovereign,Machine,Sovereign,110,0,None,934,1168,913,46,1292,1458176,0,50,1738,0,24,9,
1803,Cavalier Sovereign,Machine,Sovereign,106,0,None,1260,1182,368,24,294,3316896,25,0,2463,0,23,9,
1804,True Rosa,Machine,Bot,120,0,Earth,1778,1173,975,137,234,30932280,30,30,3956,0,25,9,
1805,Minirosa,Machine,Bot,100,0,Earth,715,655,497,56,180,104055,10,15,1498,0,22,8,
1806,Wall Sovereign,Machine,Sovereign,102,0,None,910,683,322,22,483,454494,30,-10,773,0,22,8,
1807,Vanishing Sovereign,Machine,Sovereign,98,0,None,1182,1095,787,28,598,180846,15,0,725,0,22,8,
1808,Gladiator Orion,Humanoid,Driver,100,0,None,819,968,451,58,444,6243300,10,30,2996,0,22,8,
1809,Skyfist Remington,Humanoid,Driver,100,0,None,745,901,410,39,385,4162200,20,20,2247,0,22,8,
1810,Ardainian Rainier,Humanoid,Ardainian,99,0,None,545,501,272,24,226,110435,10,-10,442,0,22,8,
1811,Ardainian Muss,Titan,Ardainian,112,0,None,1047,614,379,23,263,689082,30,0,1786,0,24,9,
1812,Ardainian Kurodil,Titan,Ballistaur,130,0,None,1777,1489,572,137,726,27174940,30,0,4436,0,27,10,
1813,Ardainian Drage,Titan,Ardainian,108,0,None,577,599,447,19,293,318906,15,10,845,0,23,9,
1814,Ardainian Sharper,Humanoid,Ardainian,104,0,None,572,525,950,80,478,80211,10,-10,2391,0,23,9,
1815,Garter Caterpile,Insect,Caterpile,58,0,Water,185,202,168,6,98,54470,20,0,175,0,14,6,
1816,Rook Arachno,Insect,Arachno,56,0,Earth,169,176,175,5,62,31626,-10,10,167,0,14,6,
1817,Lert Skeeter,Aerial,Skeeter,55,0,Fire,75,147,173,8,147,16299,-10,15,162,0,14,6,
1818,Nesting Wisp,Aerial,Wisp,62,0,Water,112,131,185,23,75,23100,-10,20,198,0,15,6,
1819,Scheele Scorpox,Insect,Scorpox,60,0,Earth,807,656,289,6,106,370459,25,0,312,0,15,6,
1820,Frond Gyanna,Insect,Gyanna,61,0,Electric,311,268,227,6,144,93537,0,15,321,0,15,6,
1821,Scalpe Plambus,Insect,Plambus,56,0,Wind,382,286,199,7,187,70606,25,10,167,0,14,6,
1822,Rimigal Parisax,Insect,Parisax,62,0,Water,278,197,179,6,201,39732,-10,15,198,0,15,6,
1823,Lemles Parisax,Insect,Parisax,66,0,Wind,375,254,304,8,187,301467,-10,20,369,0,16,6,
1824,Radom Parisax,Insect,Parisax,68,0,Earth,648,519,214,8,82,1056342,30,0,778,0,16,6,
1825,Yackle Aspar,Beast,Aspar,60,0,Light,820,820,394,44,444,233360,0,50,1248,0,15,6,
1826,Ardainian Private,Humanoid,Ardainian,46,0,None,157,241,139,6,108,7646,10,-10,123,0,12,5,
1827,Ardainian Major,Humanoid,Ardainian,48,0,None,177,280,154,12,127,38234,15,-10,221,0,12,5,
1828,Ardainian Nipper,Beast,Ardainian,44,0,None,206,184,167,1,102,18940,5,-10,115,0,12,5,
1829,Ardainian Falz,Titan,Ardainian,53,0,None,259,302,200,7,146,159326,15,10,514,0,13,6,
1830,Ardainian Citadel,Titan,Ardainian,55,0,None,476,372,159,4,131,205950,30,0,813,0,14,6,
1831,Ardainian Major,Humanoid,Ardainian,52,0,None,413,393,165,17,137,149364,15,-10,998,0,13,5,
1832,Rez Driver,Humanoid,Ardainian,51,0,None,344,208,162,23,135,96465,15,-10,727,0,13,5,
1833,Rez Driver,Humanoid,Ardainian,51,0,None,344,208,162,23,135,96465,15,-10,727,0,13,5,
1834,Rurui,Humanoid,,58,0,None,374,441,191,47,215,20685,0,0,175,0,14,6,
1835,Rumtumtum,Humanoid,,57,0,None,368,434,188,47,212,20100,0,0,171,0,14,6,
1836,Falala,Humanoid,,54,0,None,350,412,180,45,201,12260,0,0,158,0,14,6,
1837,Zuzu,Humanoid,,56,0,None,362,427,185,46,208,19522,0,0,167,0,14,6,
1838,Shynono,Humanoid,,55,0,None,357,420,183,46,205,12635,0,0,162,0,14,6,
1839,Kawawa,Humanoid,,59,0,None,380,448,194,49,219,42555,0,0,181,0,15,6,
1840,Tanini,Humanoid,,58,0,None,374,441,191,48,215,41370,0,0,175,0,14,6,
1841,Simama,Humanoid,,57,0,None,368,434,188,48,212,40200,0,0,171,0,14,6,
1842,Yamama,Humanoid,,56,0,None,362,427,185,47,208,39045,0,0,167,0,14,6,
1843,Lulili,Humanoid,,55,0,None,357,420,183,47,205,31587,0,0,162,0,14,6,
1844,Motata,Humanoid,,60,0,None,387,456,197,51,222,21877,0,0,187,0,15,6,
1845,Yumyum,Humanoid,,62,0,None,611,564,202,52,229,92400,30,10,198,0,15,6,
1846,Tipitapi,Humanoid,,60,0,None,387,456,197,51,222,29170,0,0,187,0,15,6,
1847,Umon,Humanoid,,60,0,None,387,456,197,51,222,21877,0,0,187,0,15,6,
1848,Don Dondon,Humanoid,,60,0,None,456,456,197,52,222,72925,50,0,187,0,15,6,
1849,Niranira,Humanoid,,64,0,None,776,630,312,51,283,405875,0,0,1402,0,16,6,
1850,Nupopon,Humanoid,,60,0,None,387,456,197,52,222,43755,0,90,187,0,15,6,
1851,Napopon,Humanoid,,61,0,None,393,463,199,52,226,37475,0,90,192,0,15,6,
1852,Nipopon,Humanoid,,62,0,None,399,470,202,53,229,46200,0,90,198,0,15,6,
1853,Nopopon,Humanoid,,63,0,None,405,477,205,54,233,47445,0,90,204,0,15,6,
1854,Kupee,Humanoid,,61,0,None,393,463,199,53,226,44970,30,0,192,0,15,6,
1855,Nan,Humanoid,,63,0,None,405,477,205,55,233,47445,30,0,204,0,15,6,
1856,Mujiji,Humanoid,,62,0,None,399,470,202,54,229,46200,30,0,198,0,15,6,
1857,Popote,Humanoid,,61,0,None,393,463,199,54,226,44970,30,0,192,0,15,6,
1858,Koko,Humanoid,,64,0,None,485,485,208,56,236,64940,30,30,210,0,16,6,
1859,Jitsu,Humanoid,,54,0,None,350,412,180,49,201,18390,0,0,158,0,14,6,
1860,Satsu,Humanoid,,53,0,None,344,405,177,48,198,17835,0,0,154,0,13,6,
1861,Yoyotsu,Humanoid,,51,0,None,332,391,171,47,191,16747,0,0,145,0,13,5,
1862,Gotsu,Humanoid,,55,0,None,357,420,183,50,205,18952,0,0,162,0,14,6,
1863,Mumutsu,Humanoid,,50,0,None,325,383,169,46,187,16215,0,0,141,0,13,5,
1864,Tatsu,Humanoid,,56,0,None,640,640,166,45,166,390450,30,0,1114,0,14,6,
1865,Zukazu,Humanoid,,64,0,None,412,485,208,58,236,81175,0,0,210,0,16,6,
1866,Gowago,Humanoid,,62,0,None,399,470,202,56,229,46200,0,0,198,0,15,6,
1867,Nopo'rikh,Humanoid,,61,0,None,393,463,199,55,226,44970,0,0,192,0,15,6,
1868,Zazadan,Humanoid,,58,0,None,374,441,191,53,215,41370,0,0,175,0,14,6,
1869,Hoko,Humanoid,,60,0,None,387,456,197,55,222,43755,0,0,187,0,15,6,
1870,Mefimefi,Humanoid,,60,0,None,387,456,197,55,222,43755,0,30,187,0,15,6,
1871,Berryjammy,Humanoid,,63,0,None,477,477,205,58,233,63260,0,30,204,0,15,6,
1872,Minana,Humanoid,,59,0,None,380,448,194,55,219,42555,0,30,181,0,15,6,
1873,Miko,Humanoid,,57,0,None,368,434,188,53,212,40200,0,30,171,0,14,6,
1874,Migaga,Humanoid,,61,0,None,393,463,199,57,226,44970,0,30,192,0,15,6,
1875,Bana,Humanoid,,65,0,None,639,639,211,60,240,249900,50,0,216,0,16,6,
1876,Gadada,Humanoid,,64,0,None,485,485,208,60,236,81175,0,30,210,0,16,6,
1877,Dobadoba,Humanoid,,66,0,None,499,499,213,61,243,85450,30,0,221,0,16,6,
1878,Leku,Humanoid,,63,0,None,477,477,205,59,233,79075,0,30,204,0,15,6,
1879,Riki,Humanoid,,70,0,None,844,686,292,55,335,754400,30,30,244,0,17,7,
1880,Monopon,Humanoid,,99,0,None,368,368,244,76,216,1227060,20,30,2948,0,22,8,
1881,Tatsu,Aquatic,Skeeter,60,0,Fire,45,912,394,57,222,14585,0,0,187,0,0,0,
1882,Elma,Blade,,60,0,Dark,729,729,354,73,355,15314250,0,0,1248,0,15,6,
1883,Ghost Elma,Blade,,60,0,Dark,547,547,315,46,310,2552375,0,0,624,0,15,6,
1884,Elma,Blade,,65,0,Dark,787,787,379,78,384,34986000,0,0,720,0,16,6,
1885,Ghost Elma,Blade,,65,0,Dark,393,393,295,49,336,4664800,0,0,1800,0,16,6,
1886,Cloud Sea Befouler Ioth,Aerial,Medooz,66,0,Water,399,798,276,50,291,18799000,80,50,960,0,9,3,
1888,Aura Garlus,Humanoid,Garlus,62,0,None,507,304,177,27,91,182952,10,0,728,96,31,13,
