Blade ID,Blade Name,Skill,Type,Col,Row,Level,Idea Category,Idea Points,Condition,Count,Result
1036,Zenobia,The Indomitable,Battle Skill,6,4,4,Bravery,500,"Defeat Glamorous Alfred
at Spirit Crucible Elpys.",1,"See, this one's not right either.
Will this search ever end?"
1036,Zenobia,The Indomitable,Battle Skill,6,5,5,Bravery,800,"Defeat Praetorian Medea
at the World Tree.",1,"Now this was a pretty strong opponent.
Just...not quite the one I'm after."
1036,Zenobia,Greatest Warrior,Battle Skill,7,1,1,,,,,
1036,Zenobia,Greatest Warrior,Battle Skill,7,2,2,Bravery,200,"Defeat Implacable Dylan
in Uraya.",1,"Well, I guess he was stronger than
the other Rodonya around here."
1036,Zenobia,Greatest Warrior,Battle Skill,7,3,3,Bravery,300,"Defeat Myrmidon Eugene
in Mor Ardain.",1,"How many have we defeated at this
point? And still no sign of the kind of
opponent I'm really dying to meet."
1036,Zenobia,Greatest Warrior,Battle Skill,7,4,4,Bravery,500,"Defeat Holy Lancer Efrain
at Spirit Crucible Elpys.",1,"Nope, this one's no good!
C'mon, on to the next!"
1036,Zenobia,Greatest Warrior,Battle Skill,7,5,5,Bravery,800,"Defeat Atrocious Hermes
in Temperantia.",1,"You know, I think that might've been
the strongest Igna I ever fought."
1036,Zenobia,Wind Mastery,Field Skill,8,1,1,,,,,
1036,Zenobia,Wind Mastery,Field Skill,8,2,2,Truth,200,"Defeat Sniping Brent
in Gormott.",1,"Not as strong as I was expecting...
But oh well! There's always next time!"
1036,Zenobia,Wind Mastery,Field Skill,8,3,3,Truth,300,"Defeat Judicial Kollin
in Mor Ardain.",1,"Over already? What an anticlimax.
C'mon, let's go find a different one."
1036,Zenobia,Wind Mastery,Field Skill,8,4,4,Truth,500,"Defeat Runaway Train
in Temperantia.",1,"I'm not really feeling it...
Sometimes I start to wonder if the
opponent I'm seeking even exists."
1036,Zenobia,Wind Mastery,Field Skill,8,5,5,Truth,800,"Defeat Ravenwing Skull
in Temperantia.",1,"I mean, that one was strong. Sure.
But it just...didn't excite me, you know?"
1036,Zenobia,Superstrength,Field Skill,9,1,1,,,,,
1036,Zenobia,Superstrength,Field Skill,9,2,2,Truth,200,"Defeat Sad Bernard
in Gormott.",1,"That one was all bark and no bite.
Next opponent, here I come!"
1036,Zenobia,Superstrength,Field Skill,9,3,3,Truth,300,"Defeat Man-Eating Glenn
in Mor Ardain.",1,"When am I going to get a chance to cut
loose and let it all out? C'mon, I know
there are stronger opponents out there!"
1036,Zenobia,Superstrength,Field Skill,9,4,4,Truth,500,"Defeat Peerless Beaufort
in Leftheria.",1,"Next time I'll find a real challenge
for sure, right? Right?!"
1036,Zenobia,Superstrength,Field Skill,9,5,5,Truth,800,"Accept the ""We Need To Talk!"" Mission,
head to Goldmouth Residential District
then complete ""A Real Challenge"".",,"That was fun! But there might be even
more fun battles out there somewhere.
Let me know if you find any!"
1036,Zenobia,Leaping,Field Skill,10,1,1,,,,,
1036,Zenobia,Leaping,Field Skill,10,2,2,Truth,200,"Defeat Moonlighting Elwyn
in Gormott.",1,"That was just disappointing...
But hey, there's always next time!"
1036,Zenobia,Leaping,Field Skill,10,3,3,Truth,300,"Defeat Tattooed Hugo
in Mor Ardain.",1,"Hey, that was definitely stronger
than the last one."
1036,Zenobia,Leaping,Field Skill,10,4,4,Truth,500,"Inside a Titan in the Land of
Morytha, view the Heart-to-Heart
""Stronger Than Light"".",,"I'm still in training, anyway.
One day, though..."
1036,Zenobia,Leaping,Field Skill,10,5,5,Truth,800,"Defeat Impassable Edgar
in Tantal.",1,"Next time, let's find an even
stronger opponent, shall we?"
1037,Finch,,Key,1,1,1,,,,,
1037,Finch,,Key,1,2,2,Truth,200,Increase Trust.,100,"I may be forgetful, but I still remember
my Driver! No, honestly!"
1037,Finch,,Key,1,3,3,Truth,300,Increase Trust.,1300,"I may be forgetful, but I still remember
my Driver! I really, really do!"
1037,Finch,,Key,1,4,4,Truth,500,Increase Trust.,3800,Uhh... Who are you again?
1037,Finch,,Key,1,5,5,Truth,800,Increase Trust.,9800,Well I'm never gonna forget you now...
1037,Finch,Blast of Fresh Air,Special,2,1,1,,,,,
1037,Finch,Blast of Fresh Air,Special,2,2,2,Bravery,200,"Perform a Driver Combo.
(It's enough to just be present.)",5,"Sweet! I'll use your attacks to help
me...uh...do something?"
1037,Finch,Blast of Fresh Air,Special,2,3,3,Bravery,300,Use Blast of Fresh Air.,11,"I think I've finally got the hang of it!
No, really! I'll show you next battle!"
1037,Finch,Blast of Fresh Air,Special,2,4,4,Bravery,500,"Defeat a flying enemy such as a Heidl
Taos at the Cliffs of Morytha.
(Excludes unique monsters.)",5,"Ugh, the flying ones are such a pain..."
1037,Finch,Blast of Fresh Air,Special,2,5,5,Bravery,800,Use Blast of Fresh Air.,13,"I've totally mastered that one! I'm not
gonna forget it now, ever! Depending
on your definition of ""ever""..."
1037,Finch,Whoopsie Crazy,Special,3,1,1,,,,,
1037,Finch,Whoopsie Crazy,Special,3,2,2,Compassion,200,"Use Finch's favorite pouch items.
(Vegetables category)",4,"Oh hey, nice one! I really like this!"
1037,Finch,Whoopsie Crazy,Special,3,3,3,Compassion,300,"Perform a Driver Combo.
(It's enough to just be present.)",7,"Wowee, what was that?!
I've gotta remember that one!"
1037,Finch,Whoopsie Crazy,Special,3,4,4,Compassion,500,Use Whoopsie Crazy.,9,Never. Forgetting. That.
1037,Finch,Whoopsie Crazy,Special,3,5,5,Compassion,800,"Defeat Atrocious Hermes
in Temperantia.",1,Finch is moving up in the world!
1037,Finch,Wake-Up Whirl,Special,4,1,1,,,,,
1037,Finch,Wake-Up Whirl,Special,4,2,2,Justice,200,Use Wake-Up Whirl.,5,"Did you see that?! I don't even
remember what it was now, but
it was cool...right...?"
1037,Finch,Wake-Up Whirl,Special,4,3,3,Justice,300,Defeat a Garnia Camill in Leftheria.,4,"We get a power-up from beating Garnia
Camill? I'm not really feeling it..."
1037,Finch,Wake-Up Whirl,Special,4,4,4,Justice,500,"Perform a Driver Combo.
(It's enough to just be present.)",10,"Awesome! I'm gonna use those attacks
to...get...better? Wait, why am I getting
better?"
1037,Finch,Wake-Up Whirl,Special,4,5,5,Justice,800,"Defeat Praetorian Argus
at the World Tree.",1,"That Praetorian Argus guy sure
was tough! ...Won't forget him."
1037,Finch,Did I Do That?,Battle Skill,5,1,1,,,,,
1037,Finch,Did I Do That?,Battle Skill,5,2,2,Truth,200,"Use Finch's favorite pouch items.
(Cosmetics category)",2,Oh yeah...I forgot I liked this!
1037,Finch,Did I Do That?,Battle Skill,5,3,3,Truth,300,Perform a Blade Combo.,7,"Oh yeah, taste the power of wind!
...It was wind, right?"
1037,Finch,Did I Do That?,Battle Skill,5,4,4,Truth,500,Perform a Blade Combo.,10,Time to ruffle these guys up!
1037,Finch,Did I Do That?,Battle Skill,5,5,5,Truth,800,Perform a Blade Combo.,12,...Go back to whence you came.
1037,Finch,Doesn't Ring a Bell,Battle Skill,6,1,1,Compassion,100,Evade an attack.,3,"I just got stronger! ... Eh? I...did,
didn't I? Whatever, we'll find out
soon enough."
1037,Finch,Doesn't Ring a Bell,Battle Skill,6,2,2,Compassion,200,Evade an attack.,5,"Hey, I just thought of something! Uh...
I think it was something pretty good?"
1037,Finch,Doesn't Ring a Bell,Battle Skill,6,3,3,Compassion,300,Evade an attack.,7,"Now where was I again? ...Oh yeah!
That awesome thing I thought of!"
1037,Finch,Doesn't Ring a Bell,Battle Skill,6,4,4,Compassion,500,Evade an attack.,9,"Yeah, now I remember what I did!
I thought of something awesome..."
1037,Finch,Doesn't Ring a Bell,Battle Skill,6,5,5,Compassion,800,Evade an attack.,10,"I remember now! I thought of
something awesome! Not gonna
forget now, promise! ...I think!"
1037,Finch,Surprise!,Battle Skill,7,1,1,Justice,100,Use a Blade Art.,3,Sweet! ... Uhm? What was I saying?
1037,Finch,Surprise!,Battle Skill,7,2,2,Justice,200,Use a Blade Art.,5,"I'll back you up! Uh...wait... What am
I supposed to be doing again?"
1037,Finch,Surprise!,Battle Skill,7,3,3,Justice,300,Use a Blade Art.,6,"I'll back you up! I won't forget this
time, really!"
1037,Finch,Surprise!,Battle Skill,7,4,4,Justice,500,Use a Blade Art.,7,"Leave the backup to me! ...I'm serious
here!"
1037,Finch,Surprise!,Battle Skill,7,5,5,Justice,800,Use a Blade Art.,8,"Lemme support you! Aw, come on,
it'll be fine!"
1037,Finch,Entomology,Field Skill,8,1,1,,,,,
1037,Finch,Entomology,Field Skill,8,2,,,,,,
1037,Finch,Entomology,Field Skill,8,3,2,Truth,300,"Acquire Insect items from
the Collectibles list.",25,"You know, I feel like I really learned
something today. Can you remind
me what that was?"
1037,Finch,Entomology,Field Skill,8,4,,,,,,
1037,Finch,Entomology,Field Skill,8,5,3,Truth,800,"Acquire Insect items from
the Collectibles list.",30,"I think I really learned something here...
It was about fish, right?"
1037,Finch,Leaping,Field Skill,9,1,1,,,,,
1037,Finch,Leaping,Field Skill,9,2,,,,,,
1037,Finch,Leaping,Field Skill,9,3,2,Bravery,300,Head for Dawnview Grotto in Gormott.,,"Pretty place... Have I been here
before?"
1037,Finch,Leaping,Field Skill,9,4,3,Bravery,500,"Head to Subterranean Lake Galantia
in Spirit Crucible Elpys.",,"Maan, this place always takes my
breath away... Huh? It's my first
time here?"
1037,Finch,Leaping,Field Skill,9,5,,,,,,
1037,Finch,Birdbrain,Field Skill,10,1,1,,,,,
1037,Finch,Birdbrain,Field Skill,10,2,,,,,,
1037,Finch,Birdbrain,Field Skill,10,3,2,Truth,300,"At the Titan Battleship, Gormott,
view the Heart-to-Heart
""Bird's-Eye View"".",,"I really get what you're all talking
about? You're all weird..."
1037,Finch,Birdbrain,Field Skill,10,4,,,,,,
1037,Finch,Birdbrain,Field Skill,10,5,3,Truth,800,"Go to Goldmouth Wheelhouse in
Argentum and complete the quest
""Birds of a Feather"".",,"Did I steal the show...?
Well, naturally! All in a day's work
for Finch the Fantabulous!"
1038,Floren,,Key,1,1,1,,,,,
1038,Floren,,Key,1,2,2,Compassion,200,Increase Trust.,100,"I feel like I'm starting to know you
a little better."
1038,Floren,,Key,1,3,3,Compassion,300,Increase Trust.,1300,"I quite enjoy spending time
with you, actually!"
1038,Floren,,Key,1,4,4,Compassion,500,Increase Trust.,3800,"I'm sure I can trust you, Driver."
1038,Floren,,Key,1,5,5,Compassion,800,Increase Trust.,9800,"We have a real bond of trust.
I'm glad to be fighting by your side."
1038,Floren,Lavender Drive,Special,2,1,1,,,,,
1038,Floren,Lavender Drive,Special,2,2,2,Justice,200,Use Lavender Drive.,10,"It's pretty satisfying to hit enemies
with a ball. Why don't you give it a try?"
1038,Floren,Lavender Drive,Special,2,3,3,Justice,300,"Perform a Driver Combo.
(It's enough to just be present.)",7,"Are you hooked on hitting enemies
with balls too, now?"
1038,Floren,Lavender Drive,Special,2,4,4,Justice,500,"Use Floren's favorite pouch item
from the Desserts category.",4,"When I eat something especially tasty,
I feel like I'm getting stronger.
Do you want to try some too?"
1038,Floren,Lavender Drive,Special,2,5,5,Compassion,800,"Near the ruins by the lake in the First
Low Orbit Station, view the
Heart-to-Heart ""Desolate Land"".",,"I feel like we understand each other
a little better now."
1038,Floren,Lilium Dance,Special,3,1,1,,,,,
1038,Floren,Lilium Dance,Special,3,2,2,Truth,200,Use Lilium Dance.,7,Has all my training paid off?
1038,Floren,Lilium Dance,Special,3,3,3,Truth,300,Use a Chain Attack.,5,"Now that's what I call teamwork!
Everyone did a great job."
1038,Floren,Lilium Dance,Special,3,4,4,Truth,500,"Perform a Driver Combo.
(It's enough to just be present.)",10,"That was a pretty amazing attack.
But I won't be outdone!"
1038,Floren,Lilium Dance,Special,3,5,5,Truth,800,Use Lilium Dance.,10,"How do you like that? I think it
was worth all the training I did."
1038,Floren,Physalis Judgment,Special,4,1,1,,,,,
1038,Floren,Physalis Judgment,Special,4,2,2,Compassion,200,Perform a Blade Combo.,5,This is the power of earth!
1038,Floren,Physalis Judgment,Special,4,3,3,Compassion,300,"Use Floren's favorite pouch items.
(Art category)",2,"It's nice to have favorite things.
They inspire you to try harder!
Do you have any particular favorites?"
1038,Floren,Physalis Judgment,Special,4,4,4,Compassion,500,Perform a Blade Combo.,10,Is my power proving useful?
1038,Floren,Physalis Judgment,Special,4,5,5,Compassion,800,Perform a Blade Combo finisher.,3,"I'm not just a pretty face, you know!"
1038,Floren,The Coming of Spring,Battle Skill,5,1,1,,,,,
1038,Floren,The Coming of Spring,Battle Skill,5,2,2,Compassion,200,Raise Affinity in combat.,2,We share a powerful bond.
1038,Floren,The Coming of Spring,Battle Skill,5,3,3,Compassion,300,Raise Affinity in combat.,5,You can count on me!
1038,Floren,The Coming of Spring,Battle Skill,5,4,4,Compassion,500,Raise Affinity in combat.,6,"Is there anything we can't do
when we work together?"
1038,Floren,The Coming of Spring,Battle Skill,5,5,5,Compassion,800,Raise Affinity in combat.,7,"You can leave the healing to me.
It's my specialty."
1038,Floren,Blossomfall,Battle Skill,6,1,1,,,,,
1038,Floren,Blossomfall,Battle Skill,6,2,2,Compassion,200,"Acquire Vegetable items from
the Collectibles list.",20,"You must like plants a lot to
collect so many! Which is good,
since I love plants too!"
1038,Floren,Blossomfall,Battle Skill,6,3,3,Compassion,300,Evade an attack.,7,"You're really good at dodging!
I was sort of mesmerized by your
movements for a moment there."
1038,Floren,Blossomfall,Battle Skill,6,4,4,Compassion,500,Evade an attack.,9,"I'll help out the others. Keep up the
good work while I'm busy!"
1038,Floren,Blossomfall,Battle Skill,6,5,5,Compassion,800,Evade an attack.,10,You can count on me for support.
1038,Floren,White Lilies,Battle Skill,7,1,1,Truth,100,Collect an HP Potion.,3,I got some more power!
1038,Floren,White Lilies,Battle Skill,7,2,2,Truth,200,Collect an HP Potion.,10,"We don't want anyone collapsing on us.
Remember to heal, everyone!"
1038,Floren,White Lilies,Battle Skill,7,3,3,Truth,300,Collect an HP Potion.,15,"Don't push yourself too hard, now!
Always keep your health in good shape!"
1038,Floren,White Lilies,Battle Skill,7,4,4,Truth,500,Collect an HP Potion.,20,"I'm pretty good at healing too,
so you can always come to me
for a little revitalizing!"
1038,Floren,White Lilies,Battle Skill,7,5,5,Truth,800,Help an incapacitated ally.,5,"You really care for your
allies, don't you?"
1038,Floren,Botany,Field Skill,8,1,1,,,,,
1038,Floren,Botany,Field Skill,8,2,2,Compassion,200,"Acquire Flower items from
the Collectibles list.",20,"You want to learn about plants too?
I'd be glad to teach you a thing or two!"
1038,Floren,Botany,Field Skill,8,3,3,Compassion,300,"Acquire Flower items from
the Collectibles list.",25,"You can count on me when it comes
to plants! I know lots about them!"
1038,Floren,Botany,Field Skill,8,4,4,Compassion,500,"Acquire Flower items from
the Collectibles list.",27,"Sometimes when I listen closely, I think
I can hear the plants whispering to me.
...You don't believe me, do you?"
1038,Floren,Botany,Field Skill,8,5,5,Compassion,800,"Acquire Flower items from
the Collectibles list.",30,"When I listen really hard, I can
hear the voices of the trees
and flowers. Can't you?"
1038,Floren,Earth Mastery,Field Skill,9,1,1,,,,,
1038,Floren,Earth Mastery,Field Skill,9,2,2,Compassion,300,Defeat a Mogen Hox in Temperantia.,5,"Aww, they actually thought they would
be a match for me. That's cute."
1038,Floren,Earth Mastery,Field Skill,9,3,,,,,,
1038,Floren,Earth Mastery,Field Skill,9,4,3,Compassion,800,"Defeat a Radclyffe Sovereign or
Nula Scout at the World Tree.
(Excludes unique monsters.)",5,"I can use the power of earth
more effectively now!"
1038,Floren,Earth Mastery,Field Skill,9,5,,,,,,
1038,Floren,Beguiling Charms,Field Skill,10,1,1,,,,,
1038,Floren,Beguiling Charms,Field Skill,10,2,2,Compassion,200,"Speak to townsfolk and use
Beguiling Charms to obtain items.",,"Heheh... It's not easy being
so cute, you know."
1038,Floren,Beguiling Charms,Field Skill,10,3,3,Compassion,300,"Speak to townsfolk and use
Beguiling Charms to obtain items.",,"Is it really OK for me to
accept all these?"
1038,Floren,Beguiling Charms,Field Skill,10,4,4,Compassion,500,"Speak to townsfolk and use
Beguiling Charms to obtain items.",,"I guess it would be rude to turn
them down. Yep, it's probably fine."
1038,Floren,Beguiling Charms,Field Skill,10,5,5,Compassion,800,"Go to Gwenith Paddies in Uraya and
complete the quest ""Nature Boy"".",,You knew I was a guy...didn't you?
1039,KOS-MOS,,Key,1,1,1,,,,,
1039,KOS-MOS,,Key,1,2,2,Justice,200,Increase Trust.,100,"Expansion of main system functions
is complete."
1039,KOS-MOS,,Key,1,3,3,Justice,300,Increase Trust.,1300,"Enhancement of main system functions
is complete."
1039,KOS-MOS,,Key,1,4,4,Justice,500,Increase Trust.,3800,"Update of main system functions
is complete."
1039,KOS-MOS,,Key,1,5,5,Justice,800,"Go to the 7th Perimeter Skyport,
World Tree and complete the quest
""Artificial Intelligence"".",,"I offer thanks to you, Master."
1039,KOS-MOS,R-Blade,Special,2,1,1,,,,,
1039,KOS-MOS,R-Blade,Special,2,2,2,Bravery,200,Defeat a Wood Bunnit in Gormott.,5,"Clean up complete.
Battle systems enhanced."
1039,KOS-MOS,R-Blade,Special,2,3,3,Bravery,300,Use R-Blade.,11,Battle systems enhanced.
1039,KOS-MOS,R-Blade,Special,2,4,4,Bravery,500,Use R-Blade.,12,"Battle systems enhanced.
Firepower increased."
1039,KOS-MOS,R-Blade,Special,2,5,5,Bravery,800,Use R-Blade.,13,"Battle systems expanded. Diagnostics
indicate further expansion may be
hazardous."
